Title,Price,Page,Image
"6KU Kick Scooter for Kids Ages 8-12 with Suspension System, Adjustable Height, Quick-Folding Design, and Shoulder Strap - Safe and Smooth Ride for Big Kids Ages 6-12",$59.90,www.amazon.com/6KU-Lightweight-Adjustable-Suspension-Shoulder/dp/B08BRMQQW5/ref=sr_1_136?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-136,https://m.media-amazon.com/images/I/719CXTxDFGL._AC_UL320_.jpg
"Scooters for Kids Age 3-5, Kick Scooter for Boys Girls Toddlers, 4 Adjustable Height, AEBC-9 Bearing, 3 Light Up Wheels, Lean to Steer, Outdoor Activities for Children from 3 to 12 Years Old",$29.99,www.amazon.com/Scooters-Toddlers-Adjustable-Activities-Children/dp/B09WRG6PFF/ref=sr_1_137?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-137,https://m.media-amazon.com/images/I/61ALtdgOZNL._AC_UL320_.jpg
"VIRO Rides 130 Fastbreak Kick Scooter",$21.54,www.amazon.com/Viro-Rides-Fastbreak-Kick-Scooter/dp/B07PZFB96F/ref=sr_1_138?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-138,https://m.media-amazon.com/images/I/71C7czAU8xL._AC_UL320_.jpg
"Vivid Folding Kick Scooter for Kids (5+ Year Old) | Features Lean-to-Turn Axle, Solid PU Tires & Slim-Design, 110 LB Max Load Capacity, Safe",$64.61,www.amazon.com/Hover-1-Vivid-Wheels-Folding-Scooter/dp/B08YH1PFMX/ref=sr_1_139?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-139,https://m.media-amazon.com/images/I/81MEXsHlEPL._AC_UL320_.jpg
"BELEEV V5 Scooters for Kids 6 Years and up, Folding Kick Scooter 2 Wheel for Adults Teens, 4 Adjustable Handlebar, 200mm Big Wheels, Lightweight Sports Commuter Scooter, Sturdy Frame, up to 245lbs",$79.99,www.amazon.com/BELEEV-Scooters-Quick-Release-Absorption-Mechanism/dp/B083M4KKT8/ref=sr_1_140?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-140,https://m.media-amazon.com/images/I/61sNA7BvWqL._AC_UL320_.jpg
"Plastic Battery Baseboard,Waterproof Battery Deck Scooter Accessory for Ninebot MAX‑G30",$26.60,www.amazon.com/Keenso-Plastic-Baseboard-Waterproof-Accessory/dp/B08F2H3BH2/ref=sr_1_141?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-141,https://m.media-amazon.com/images/I/51l0rVDdd0L._AC_UL320_.jpg
"Ninebot ZING E8 Kids Electric Kick Scooter, Blue & 80Six Dual Certified Kids Bike, Scooter, and Skateboard Helmet, Grey Matte, Small/Medium - Ages 8+",Null,www.amazon.com/Segway-Ninebot-Electric-Certified-Skateboard/dp/B0CCS8V4ZS/ref=sr_1_142?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-142,https://m.media-amazon.com/images/I/41Vf1E3Ou0L._AC_UL320_.jpg
"4 Pieces Sports Scooter Board with Handles Plastic Casters Floor Scooter Board Sitting Scooter Board for Kids Children Gym Indoor Outdoor Activities Play Equipment",$66.99,www.amazon.com/Scooter-Handles-Children-Activities-Equipment/dp/B0BHSL8MYD/ref=sr_1_143?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-143,https://m.media-amazon.com/images/I/618RCOPs+tL._AC_UL320_.jpg
"A Kick Scooter, Aluminum Folding Scooter for Kids",$33.36,www.amazon.com/Razor-Kick-Scooter-Clear-Black/dp/B01EN6LSZ2/ref=sr_1_144?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661136&amp;sprefix=s%2Caps%2C6431&amp;sr=8-144,https://m.media-amazon.com/images/I/71qVHZuWxSL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  HUDORA Scooter for Kids Ages 6-12 - Scooter for Kids 8 Years and Up, Scooters for Teens 12 Years and Up, Adult Scooter with Big Wheels, Lightweight Durable All-Aluminum Frame Scooter",$80.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfYXRmX25leHQ6MzAwMDAxMzk1OTEzMjAyOjowOjo&amp;url=%2FHUDORA-Scooter-Kids-Ages-6-12%2Fdp%2FB000YD02MO%2Fref%3Dsr_1_145_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61YmLYzaEyL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Kick Scooter for Kids Ages 8-12, Folding Scooter for Teens/Adults with 4 Adjustment Levels, Big 8` Wheels Scooters with Anti-Shock Suspension and Carry Strap, Adult Scooter up to 220lbs",$59.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfYXRmX25leHQ6MzAwMDE1NzI2NTM4MzAyOjowOjo&amp;url=%2FScooter-Adjustment-Scooters-Anti-Shock-Suspension%2Fdp%2FB09L5SHW72%2Fref%3Dsr_1_146_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61KuhGL9vkL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Aero Kick Scooter for Kids Ages 6-12 with Dynamic RGB Lights, Foldable and Height Adjustable, 2 Wheel Scooters for Kids 6 Years and up with Glowing Deck and Light up Clear Wheels",$59.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfYXRmX25leHQ6MjAwMTIzMzcxNzAyNTk4OjowOjo&amp;url=%2FScooter-Dynamic-Foldable-Adjustable-Scooters%2Fdp%2FB09ZHSMFLX%2Fref%3Dsr_1_147_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-147-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71TatscXE+L._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Scooters for Kids 3 Wheel Kick Scooter for Toddlers Girls & Boys, 4 Adjustable Height, Lean to Steer, Extra-Wide Deck, Light Up Wheels for Children from 3 to 14 Years Old",$39.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfYXRmX25leHQ6MzAwMDIwMDgxMTUzNDAyOjowOjo&amp;url=%2FScooters-Scooter-Toddlers-Wheels-Children%2Fdp%2FB0984126N1%2Fref%3Dsr_1_148_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/618iCiHX4VL._AC_UL320_.jpg
"Radio Flyer Color FX EZ Glider 3 Wheel",$38.49,www.amazon.com/Radio-Flyer-Color-Glider-Scooter/dp/B0114HU91C/ref=sr_1_149?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-149,https://m.media-amazon.com/images/I/71JIzBnTWjL._AC_UL320_.jpg
"AMONIDA Rugged Lock, Practical Aluminum Alloy Electric Scooter Folding Clamp for Riding for Electric Scooters",$29.89,www.amazon.com/AMONIDA-Practical-Aluminum-Electric-Scooters/dp/B09K71Y236/ref=sr_1_150?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-150,https://m.media-amazon.com/images/I/61CKfMC3z5L._AC_UL320_.jpg
"Scooter for Kids Ages 3-5 - Extra Wide Deck & Light Up Wheels, Self Balancing Kids Toys for Boys & Girls, Choose Your Favorite Character",$39.99,www.amazon.com/Balancing-Scooter-Platform-Activated-Toddlers/dp/B08VHLR9KC/ref=sr_1_151?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-151,https://m.media-amazon.com/images/I/71Jy8svKCYS._AC_UL320_.jpg
"TENBOOM Kick Scooters for Teens & Adults Foldable Adjustable Handlebar 220 lb Load Large 8` Wheels Scooters for Kids Ages 8 Years and Up",$69.99,www.amazon.com/TENBOOM-Scooters-Foldable-Adjustable-Handlebar/dp/B0C3QX5WXD/ref=sr_1_152?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-152,https://m.media-amazon.com/images/I/61UuSW7rXAL._AC_UL320_.jpg
"VBESTLIFE Electric Bike Controller Grip Set 24V 500W, Controller Throttle Grip Set for Bicycle Scooter",$25.87,www.amazon.com/Vbestlife-Electric-Controller-Throttle-Bicycle/dp/B0B2CDN1YF/ref=sr_1_153?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-153,https://m.media-amazon.com/images/I/617QdvJcpoL._AC_UL320_.jpg
"Valor Kick Scooter Toy, Ultra Compact & Lightweight Foldable Scooter Kids with ABEC7 Wheel Bearing, Outdoor Toys for Kids Ages 8-12 and Up, Blue & Orange",$48.99,www.amazon.com/Valor-Scooter-Foldable-Bearing-Outdoor/dp/B0971S9DK1/ref=sr_1_154?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-154,https://m.media-amazon.com/images/I/71Eb2n66X5L._AC_UL320_.jpg
"Allek Kick Scooter B03, Lean `N Glide 3-Wheeled Push Scooter with Extra Wide PU Light-Up Wheels, Any Height Adjustable Handlebar and Strong Thick Deck for Children from 3-12yrs (Lime Green)",$69.97,www.amazon.com/Allek-Adjustable-Handlebar-Light-Up-Children/dp/B08HH1K3WL/ref=sr_1_155?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-155,https://m.media-amazon.com/images/I/61C4caYSsfL._AC_UL320_.jpg
"Hover-1 Blackhawk Electric Scooter & Adult Helmet, Black/Medium",Null,www.amazon.com/Hover-1-Blackhawk-Electric-Scooter-Helmet/dp/B09G1WJW1Y/ref=sr_1_156?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-156,https://m.media-amazon.com/images/I/41iO+s3Et7L._AC_UL320_.jpg
"KX5/KX6 Kick Scooter, 3 Adjustable Heights and 5`/6` Flashing Wheels Kids Scooter, Lightweight Aluminum Alloy Scooter for Kids Boys Girls Age of 4-10",$19.99,www.amazon.com/Gotrax-Kick-Scooter-Kids-Toddlers/dp/B08BXGT4PB/ref=sr_1_157?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-157,https://m.media-amazon.com/images/I/61GsFjYsnhL._AC_UL320_.jpg
"VOKUL Scooter Stand Parking Kick Scooter Holder Stand fit Most Scooters for 95mm -125mm Scooter Wheels - Multiple Scooters, Stable Base,Organize Scooters, Works Perfect",$7.99,www.amazon.com/VOKUL-Scooter-95-120mm-District-Organized/dp/B00T3UWBA0/ref=sr_1_158?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-158,https://m.media-amazon.com/images/I/51Jwl+t+pML._AC_UL320_.jpg
"Kick Scooter for Kids, Wheel with Brake, Adjustable Height Handlebar, Lightweight, Aged 3-10, Wide Standing Board",$29.40,www.amazon.com/SimpleLux-Kids-Scooter-Adjustable-Extra-Wide/dp/B0B9BLWHNH/ref=sr_1_159?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-159,https://m.media-amazon.com/images/I/61ZZnSienPL._AC_UL320_.jpg
"Electric Motor Controller, 24V 250W Motor Brushed Controller Box for Electric Bicycle Scooter E-Bike",$14.99,www.amazon.com/Electric-Controller-Brushed-Bicycle-Scooter/dp/B07JG6PC6C/ref=sr_1_160?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-160,https://m.media-amazon.com/images/I/51x+-6hzv1L._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Kick Scooter for Kids, 3 Wheels Toddlers Scooter for 6 Years Old Boys Girls Learn to Steer, Kids Scooter 4 Adjustable Height, Extra-Wide Deck, Flashing Wheel Lights for Children Gifts",$49.98,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfbXRmOjIwMDA4NTI2MDk1NzY4MTo6MDo6&amp;url=%2FToddlers-Adjustable-Extra-Wide-Flashing-Children%2Fdp%2FB08QCCN2MW%2Fref%3Dsr_1_161_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61yVDY6ohML._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  QJFCare Double Cylinder Foot Air Pump,Precision Pressure Gauge High Pressure Pedal Inflator,Portable Foot Air Mercury for Ball, Bicycle, Scooter, Motorcycle, Car Pumping, Toys Balls Inflatable - Black",$27.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfbXRmOjIwMDA0MDAxMTg2NzIzMTo6MDo6&amp;url=%2FCylinder-Precision-Pressure-Motorcycle-Inflatable%2Fdp%2FB08FMXWWWC%2Fref%3Dsr_1_162_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61xezodZXyL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  LaScoota Kick Scooter for Adults & Teens. Perfect for Youth 12 Years and Up and Men & Women. Lightweight Foldable Adult Scooter with Large Sturdy Wheels 220lbs",$79.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfbXRmOjIwMDA2NTUwODkzNDkyMTo6MDo6&amp;url=%2FLaScoota-Professional-Scooter-Lightweight-Foldable%2Fdp%2FB07ZL4HY94%2Fref%3Dsr_1_163_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-163-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAYB42Z5PFRML8,https://m.media-amazon.com/images/I/61Llkc8upTS._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Apollo Adult Scooter - Folding Kick Scooter for Teens and Adults Weighing up to 220 lbs. Foldable, with Big Wheels (XXL), and an LED Light-Up Wheel Option",$109.03,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfbXRmOjIwMDE3NDQzODU2MzQ5ODo6MDo6&amp;url=%2FAPOLLO-LED-Scooter-Scooters-Foldable%2Fdp%2FB09C6672HQ%2Fref%3Dsr_1_164_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-164-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71u-2iqwxIL._AC_UL320_.jpg
"2PCS Electric Scooter Charging Port Waterproof Cover Red Charging Port Waterproof Cover Accessory Fit for PR O Electric Scooter",$6.82,www.amazon.com/Electric-Scooter-Charging-Waterproof-Accessory/dp/B08H7T7D5L/ref=sr_1_165?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-165,https://m.media-amazon.com/images/I/51-xY79iC+L._AC_UL320_.jpg
"6KU Kids Scooter with Adjustable Height, Toddler Scooter with Widened Flash Wheels, Scooter for Kids Age 3-8 Years Old, Lean to Steer",$79.97,www.amazon.com/6KU-Scooter-Adjustable-Flashing-Children/dp/B07BFXMLKN/ref=sr_1_166?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-166,https://m.media-amazon.com/images/I/61y0JtZIjWL._AC_UL320_.jpg
"React Electric Kids Scooter, Boys & Girls Ages 8+, Max Speed 6-15 MPH, Aluminum Handlebars and Frame, Rear Foot Brake, Battery and Charger Included",Null,www.amazon.com/Mongoose-Electric-Aluminum-Handlebars-Included/dp/B085JJSP56/ref=sr_1_167?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-167,https://m.media-amazon.com/images/I/71mOb1-paGL._AC_UL320_.jpg
"Commuter R1 - Electric Scooter for Adults - Foldable Scooter with Seat & Carry Basket - 450W Brushless Motor 36V & Retrospec Dakota Bicycle/Skateboard Helmet",Null,www.amazon.com/Phantomgogo-Commuter-Brushless-Retrospec-Skateboard/dp/B0C2V2GCZD/ref=sr_1_168?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-168,https://m.media-amazon.com/images/I/51gTdT+LrmL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  LuTuo U Bike Lock with Key, 17mm Bike Locks Heavy Duty Anti Theft Carbon Steel Bicycle Lock High Security Ebike Lock for Electric Scooter Mountain Bikes Wheel",$32.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfbXRmOjMwMDAxNTQwOTk1ODYwMjo6MDo6&amp;url=%2FLuTuo-Bicycle-Security-Electric-Mountain%2Fdp%2FB0C4P3W7X8%2Fref%3Dsr_1_169_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-169-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71dDTrj-oUL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  GSE Floor Scooter Board with Handles, Sitting Scooter for Kids Indoor Play Equipment, Fun Scoot Board with Non-Marring Plastic Casters for Children(6 Colors Available)",$109.98,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfbXRmOjMwMDAwMzc5ODQ5MTIwMjo6MDo6&amp;url=%2FGSE-Scooter-Heavy-Duty-Non-Marring-Children%2Fdp%2FB078WXT8QD%2Fref%3Dsr_1_170_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-170-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61IyzEwisjL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Allek Kick Scooter Foldable F02, 3-Wheel LED Flashing Glider and 4 Adjustable Height with Anti-Slip Thick Deck Push Scooter for Children 3-12yrs",$89.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfbXRmOjIwMDAzNjk0OTMzOTA5ODo6MDo6&amp;url=%2FAllek-Foldable-F02-Adjustable-Anti-Slip%2Fdp%2FB09982959T%2Fref%3Dsr_1_171_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61NP9xZFCgL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  36V/48V 350W Brushless Motor Controller with Aluminium Alloy Shell for Electric Bicycle",$22.06,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTo3Nzg2MjU1NzQzNzY5MTIzOjE2OTA2NjExNjQ6c3BfbXRmOjIwMDA0NTE2MDg5NTkxMTo6MDo6&amp;url=%2FFafeims-Brushless-Controller-Aluminium-Electric%2Fdp%2FB07W6535PC%2Fref%3Dsr_1_172_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661164%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61l75gBHXVL._AC_UL320_.jpg
"Scooter 3 Wheels Swing Wiggle Speeder for Kids Ages 3-8 with Adjustable Handlebar Height Self-Propelling Foldable Drifting Scooter",$89.99,www.amazon.com/Foldable-Self-Propelling-Drifting-Adjustable-Handlebar/dp/B0915FMXJ9/ref=sr_1_173?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-173,https://m.media-amazon.com/images/I/712AdtlOfvS._AC_UL320_.jpg
"Expo Youth Kick Scooter, Suggested for Riders with Ages 6 to 9 Years Old, Max. Weight of 175 lbs., Front and Rear Caliper Brakes, Rear Axle Pegs, 12-Inch Inflatable Wheels",$127.93,www.amazon.com/Mongoose-Kids-Tire-Scooter-Grey/dp/B00E95KE1M/ref=sr_1_174?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-174,https://m.media-amazon.com/images/I/81FRwEoW82L._AC_UL320_.jpg
"YBang Rear Wheel Fender Kit for Mi 3 for Xiaomi M365 / 1S / Pro / Pro 2 Electric Scooter Accessories, Mudguard with LED Taillight Spare Part Modification Kit",$27.99,www.amazon.com/YBang-Electric-Accessories-Taillight-Modification/dp/B09TTQ1BRD/ref=sr_1_175?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-175,https://m.media-amazon.com/images/I/61H4QBm1KbL._AC_UL320_.jpg
"NIU Electric Scooter for Adults - 300W Power, 25 Miles Long Range, Max Speed 17.4MPH, Double Braking System, 6.7W`` Wider Deck, 9.5`` Tubeless Fat Tires, Portable Folding KQi3 E-Scooter, UL Certified",Null,www.amazon.com/NIU-Electric-Scooter-Adults-Scooter/dp/B09BNKD8XQ/ref=sr_1_176?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-176,https://m.media-amazon.com/images/I/61ZebEg13NL._AC_UL320_.jpg
"Paw Patrol Toys - Scooter for Kids Ages 3-5, Self Balancing Kids Toys with Extra Wide Deck & Foot Activated Brake, Choose from Your Favorite Character",$34.19,www.amazon.com/Patrol-Chase-Self-Balancing-Scooter/dp/B07YPS8LKF/ref=sr_1_177?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-177,https://m.media-amazon.com/images/I/61CXzADgjuL._AC_UL320_.jpg
"Kids Electric Scooter, ScootHop 3 Wheel Electric Scooter for Kids and Toddlers, Boys&Girls Age 2-9",Null,www.amazon.com/Electric-Scooter-ScootHop-Wheel-Toddlers/dp/B0BYDHKFKL/ref=sr_1_178?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-178,https://m.media-amazon.com/images/I/610ls8Il-0L._AC_UL320_.jpg
"YBang Aluminum Alloy Hook, Metal Front Hook for Xiaomi Mi 3/1S/PRO 2 for Segway Ninebot Max G30 Series Electric Scooter, Universal Multifunctional Hook Scooter Bicycle Accessories",$10.99,www.amazon.com/Aluminum-Electric-Universal-Multifunctional-Accessories/dp/B09XLNQ4J5/ref=sr_1_179?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-179,https://m.media-amazon.com/images/I/51o5ooks6hL._AC_UL320_.jpg
"Kids Kick Scooter, 3 Wheeled Scooter for Kids, Child/Toddlers Toy, Adjustable Height, Anti-Slip Deck, Flashing Wheel Lights, for Boys/Girls 3-12 Year Old",$30.99,www.amazon.com/Scooter-Toddlers-Adjustable-Anti-Slip-Flashing/dp/B0BZPGQ1QT/ref=sr_1_180?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-180,https://m.media-amazon.com/images/I/41xX1KvVnaL._AC_UL320_.jpg
